"","category","rt","categoryCorrect","timeStart","memory","memoryCorrect","stim.old","x","y","z","w","trial.num","stim","workerId","condition","round"
"211","A",2702,NA,1415296750055,"old",FALSE,FALSE,0,0,0,0,3,"0000","A2AG0341RLZ2L8","opt-total","07"
"212","A",1214,TRUE,1415296753509,"old",TRUE,TRUE,1,1,0,0,4,"1100","A2AG0341RLZ2L8","opt-total","07"
"213","B",1461,NA,1415296755476,"old",FALSE,FALSE,0,1,0,1,5,"0101","A2AG0341RLZ2L8","opt-total","07"
"214","B",1714,TRUE,1415296757690,"old",TRUE,TRUE,1,0,1,0,6,"1010","A2AG0341RLZ2L8","opt-total","07"
"215","A",1336,TRUE,1415296760156,"old",TRUE,TRUE,1,1,1,1,7,"1111","A2AG0341RLZ2L8","opt-total","07"
"216","B",2360,NA,1415296762244,"old",FALSE,FALSE,0,0,1,0,8,"0010","A2AG0341RLZ2L8","opt-total","07"
"217","B",1966,TRUE,1415296765357,"old",TRUE,TRUE,0,1,0,0,9,"0100","A2AG0341RLZ2L8","opt-total","07"
"218","B",2419,TRUE,1415296768075,"old",TRUE,TRUE,0,1,1,0,10,"0110","A2AG0341RLZ2L8","opt-total","07"
"219","A",2283,NA,1415296771246,"new",TRUE,FALSE,0,1,1,1,11,"0111","A2AG0341RLZ2L8","opt-total","07"
"220","B",1585,NA,1415296774281,"old",FALSE,FALSE,1,0,1,1,12,"1011","A2AG0341RLZ2L8","opt-total","07"
"221","A",1982,TRUE,1415296776618,"old",TRUE,TRUE,0,0,1,1,13,"0011","A2AG0341RLZ2L8","opt-total","07"
"222","B",2298,NA,1415296779352,"old",FALSE,FALSE,1,0,0,1,14,"1001","A2AG0341RLZ2L8","opt-total","07"
"223","A",1527,TRUE,1415296782404,"old",TRUE,TRUE,1,1,1,0,15,"1110","A2AG0341RLZ2L8","opt-total","07"
"224","B",2298,FALSE,1415296784685,"old",TRUE,TRUE,0,0,0,1,16,"0001","A2AG0341RLZ2L8","opt-total","07"
"225","B",4859,TRUE,1415291600592,"old",TRUE,TRUE,0,0,0,1,1,"0001","A19TXY29TBNDJ2","ms","07"
"226","A",3997,FALSE,1415291606202,"old",TRUE,TRUE,0,1,1,0,2,"0110","A19TXY29TBNDJ2","ms","07"
"227","B",8249,TRUE,1415291610950,"old",TRUE,TRUE,1,1,0,0,3,"1100","A19TXY29TBNDJ2","ms","07"
"228","A",3659,TRUE,1415291619950,"old",TRUE,TRUE,0,1,1,1,4,"0111","A19TXY29TBNDJ2","ms","07"
"229","B",15764,NA,1415291624360,"new",TRUE,FALSE,1,0,0,0,5,"1000","A19TXY29TBNDJ2","ms","07"
"230","A",2838,TRUE,1415291640875,"old",TRUE,TRUE,1,0,1,0,6,"1010","A19TXY29TBNDJ2","ms","07"
"231","A",7259,NA,1415291644464,"old",FALSE,FALSE,0,0,1,0,7,"0010","A19TXY29TBNDJ2","ms","07"
"232","A",4717,TRUE,1415291652473,"old",TRUE,TRUE,1,1,0,1,8,"1101","A19TXY29TBNDJ2","ms","07"
"233","A",2748,NA,1415291657941,"old",FALSE,FALSE,1,1,1,1,9,"1111","A19TXY29TBNDJ2","ms","07"
"234","B",3074,TRUE,1415291661440,"old",TRUE,TRUE,0,0,0,0,10,"0000","A19TXY29TBNDJ2","ms","07"
"235","A",2755,TRUE,1415291665303,"old",TRUE,TRUE,1,1,1,0,11,"1110","A19TXY29TBNDJ2","ms","07"
"236","A",12884,NA,1415291668809,"old",FALSE,FALSE,0,0,1,1,12,"0011","A19TXY29TBNDJ2","ms","07"
"237","B",9656,NA,1415291682444,"new",TRUE,FALSE,1,0,0,1,13,"1001","A19TXY29TBNDJ2","ms","07"
"238","B",9096,NA,1415291692851,"old",FALSE,FALSE,0,1,0,0,14,"0100","A19TXY29TBNDJ2","ms","07"
"239","A",3532,TRUE,1415291702698,"old",TRUE,TRUE,1,0,1,1,15,"1011","A19TXY29TBNDJ2","ms","07"
"240","A",6291,NA,1415291706981,"old",FALSE,FALSE,0,1,0,1,16,"0101","A19TXY29TBNDJ2","ms","07"
"241","A",4342,TRUE,1415219750496,"old",TRUE,TRUE,0,0,1,1,1,"0011","A3CYEKT7TL1JNJ","opt-total","07"
"242","B",4470,NA,1415219755588,"old",FALSE,FALSE,0,1,0,1,2,"0101","A3CYEKT7TL1JNJ","opt-total","07"
"243","B",1981,TRUE,1415219760810,"old",TRUE,TRUE,1,0,0,0,3,"1000","A3CYEKT7TL1JNJ","opt-total","07"
"244","A",3457,NA,1415219763542,"old",FALSE,FALSE,0,0,0,0,4,"0000","A3CYEKT7TL1JNJ","opt-total","07"
"245","A",1825,NA,1415219767751,"old",FALSE,FALSE,1,0,1,1,5,"1011","A3CYEKT7TL1JNJ","opt-total","07"
"246","A",2117,FALSE,1415219770327,"old",TRUE,TRUE,0,1,0,0,6,"0100","A3CYEKT7TL1JNJ","opt-total","07"
"247","B",1522,FALSE,1415219773194,"old",TRUE,TRUE,1,1,1,0,7,"1110","A3CYEKT7TL1JNJ","opt-total","07"
"248","A",1846,TRUE,1415219775469,"old",TRUE,TRUE,1,1,1,1,8,"1111","A3CYEKT7TL1JNJ","opt-total","07"
"249","B",1690,TRUE,1415219778067,"old",TRUE,TRUE,0,1,1,0,9,"0110","A3CYEKT7TL1JNJ","opt-total","07"
"250","A",2162,NA,1415219780508,"old",FALSE,FALSE,0,0,1,0,10,"0010","A3CYEKT7TL1JNJ","opt-total","07"
"251","B",1724,FALSE,1415219783421,"old",TRUE,TRUE,0,0,0,1,11,"0001","A3CYEKT7TL1JNJ","opt-total","07"
"252","A",1949,FALSE,1415219785896,"old",TRUE,TRUE,1,0,1,0,12,"1010","A3CYEKT7TL1JNJ","opt-total","07"
"253","A",1577,TRUE,1415219788597,"old",TRUE,TRUE,1,1,0,0,13,"1100","A3CYEKT7TL1JNJ","opt-total","07"
"254","B",7574,NA,1415219790925,"old",FALSE,FALSE,1,0,0,1,14,"1001","A3CYEKT7TL1JNJ","opt-total","07"
"255","B",3084,NA,1415219799251,"old",FALSE,FALSE,0,1,1,1,15,"0111","A3CYEKT7TL1JNJ","opt-total","07"
"256","A",2726,NA,1415219803086,"new",TRUE,FALSE,1,1,0,1,16,"1101","A3CYEKT7TL1JNJ","opt-total","07"
"257","B",4158,NA,1415203293510,"old",FALSE,FALSE,0,0,1,0,1,"0010","AT3C00TKZK13L","opt-total","07"
"258","A",1084,FALSE,1415203298422,"old",TRUE,TRUE,0,1,1,0,2,"0110","AT3C00TKZK13L","opt-total","07"
"259","A",1712,NA,1415203300258,"old",FALSE,FALSE,1,1,0,1,3,"1101","AT3C00TKZK13L","opt-total","07"
"260","A",1220,TRUE,1415203302724,"old",TRUE,TRUE,1,1,1,1,4,"1111","AT3C00TKZK13L","opt-total","07"
"261","B",1649,TRUE,1415203304698,"old",TRUE,TRUE,1,0,0,0,5,"1000","AT3C00TKZK13L","opt-total","07"
"262","B",1602,FALSE,1415203307099,"old",TRUE,TRUE,1,1,0,0,6,"1100","AT3C00TKZK13L","opt-total","07"
"263","B",1321,TRUE,1415203309454,"old",TRUE,TRUE,1,0,1,0,7,"1010","AT3C00TKZK13L","opt-total","07"
"264","A",1386,NA,1415203311528,"old",FALSE,FALSE,0,1,1,1,8,"0111","AT3C00TKZK13L","opt-total","07"
"265","A",1228,TRUE,1415203313666,"old",TRUE,TRUE,0,0,1,1,9,"0011","AT3C00TKZK13L","opt-total","07"
"266","B",2086,NA,1415203315646,"old",FALSE,FALSE,0,0,0,0,10,"0000","AT3C00TKZK13L","opt-total","07"
"267","A",1271,TRUE,1415203318485,"old",TRUE,TRUE,1,1,1,0,11,"1110","AT3C00TKZK13L","opt-total","07"
"268","A",1171,NA,1415203320508,"old",FALSE,FALSE,1,0,0,1,12,"1001","AT3C00TKZK13L","opt-total","07"
"269","A",1124,NA,1415203322431,"old",FALSE,FALSE,1,0,1,1,13,"1011","AT3C00TKZK13L","opt-total","07"
"270","B",1998,TRUE,1415203324308,"old",TRUE,TRUE,0,1,0,0,14,"0100","AT3C00TKZK13L","opt-total","07"
"271","A",1842,NA,1415203327059,"old",FALSE,FALSE,0,1,0,1,15,"0101","AT3C00TKZK13L","opt-total","07"
"272","A",1900,TRUE,1415203329655,"old",TRUE,TRUE,0,0,0,1,16,"0001","AT3C00TKZK13L","opt-total","07"
"273","A",3802,TRUE,1415217137289,"old",TRUE,TRUE,1,1,0,1,1,"1101","A12GVRSR9VNATY","ms","07"
"274","A",4311,FALSE,1415217141848,"old",TRUE,TRUE,1,1,0,0,2,"1100","A12GVRSR9VNATY","ms","07"
"275","B",3832,NA,1415217146930,"new",TRUE,FALSE,1,0,0,0,3,"1000","A12GVRSR9VNATY","ms","07"
"276","B",2192,TRUE,1415217151515,"old",TRUE,TRUE,0,0,0,1,4,"0001","A12GVRSR9VNATY","ms","07"
"277","B",5216,NA,1415217154481,"new",TRUE,FALSE,0,1,0,0,5,"0100","A12GVRSR9VNATY","ms","07"
"278","A",2240,TRUE,1415217160455,"old",TRUE,TRUE,0,1,1,1,6,"0111","A12GVRSR9VNATY","ms","07"
"279","B",1876,NA,1415217163464,"new",TRUE,FALSE,0,0,1,0,7,"0010","A12GVRSR9VNATY","ms","07"
"280","A",3962,NA,1415217166111,"new",TRUE,FALSE,0,0,1,1,8,"0011","A12GVRSR9VNATY","ms","07"
"281","A",1890,TRUE,1415217170834,"old",TRUE,TRUE,1,0,1,1,9,"1011","A12GVRSR9VNATY","ms","07"
"282","B",2070,NA,1415217173492,"new",TRUE,FALSE,0,1,0,1,10,"0101","A12GVRSR9VNATY","ms","07"
"283","A",3213,TRUE,1415217176328,"old",TRUE,TRUE,1,1,1,0,11,"1110","A12GVRSR9VNATY","ms","07"
"284","B",2034,TRUE,1415217180311,"old",TRUE,TRUE,0,0,0,0,12,"0000","A12GVRSR9VNATY","ms","07"
"285","A",1605,NA,1415217183100,"old",FALSE,FALSE,1,1,1,1,13,"1111","A12GVRSR9VNATY","ms","07"
"286","B",1715,TRUE,1415217185460,"old",TRUE,TRUE,0,1,1,0,14,"0110","A12GVRSR9VNATY","ms","07"
"287","A",5075,NA,1415217187949,"new",TRUE,FALSE,1,0,0,1,15,"1001","A12GVRSR9VNATY","ms","07"
"288","A",2079,TRUE,1415217193797,"old",TRUE,TRUE,1,0,1,0,16,"1010","A12GVRSR9VNATY","ms","07"
"289","A",5280,TRUE,1415207105558,"old",TRUE,TRUE,1,0,1,0,1,"1010","A2SFEEI806WFP9","ms","07"
"290","A",2039,TRUE,1415207111591,"old",TRUE,TRUE,0,1,1,1,2,"0111","A2SFEEI806WFP9","ms","07"
"291","B",3463,NA,1415207114382,"old",FALSE,FALSE,0,0,1,0,3,"0010","A2SFEEI806WFP9","ms","07"
"292","A",1575,NA,1415207118598,"old",FALSE,FALSE,0,1,0,1,4,"0101","A2SFEEI806WFP9","ms","07"
"293","A",1648,TRUE,1415207120925,"old",TRUE,TRUE,1,0,1,1,5,"1011","A2SFEEI806WFP9","ms","07"
"294","A",2399,NA,1415207123326,"old",FALSE,FALSE,1,1,1,1,6,"1111","A2SFEEI806WFP9","ms","07"
"295","B",1417,TRUE,1415207126476,"old",TRUE,TRUE,0,0,0,0,7,"0000","A2SFEEI806WFP9","ms","07"
"296","B",1544,FALSE,1415207128646,"old",TRUE,TRUE,1,1,1,0,8,"1110","A2SFEEI806WFP9","ms","07"
"297","A",1609,FALSE,1415207130941,"old",TRUE,TRUE,0,0,0,1,9,"0001","A2SFEEI806WFP9","ms","07"
"298","B",1615,TRUE,1415207133302,"old",TRUE,TRUE,1,1,0,0,10,"1100","A2SFEEI806WFP9","ms","07"
"299","A",1976,NA,1415207135669,"old",FALSE,FALSE,0,1,0,0,11,"0100","A2SFEEI806WFP9","ms","07"
"300","B",1519,TRUE,1415207138398,"old",TRUE,TRUE,0,1,1,0,12,"0110","A2SFEEI806WFP9","ms","07"
"301","B",2464,NA,1415207140669,"old",FALSE,FALSE,0,0,1,1,13,"0011","A2SFEEI806WFP9","ms","07"
"302","A",1824,NA,1415207143885,"old",FALSE,FALSE,1,0,0,1,14,"1001","A2SFEEI806WFP9","ms","07"
"303","A",1384,TRUE,1415207146461,"old",TRUE,TRUE,1,1,0,1,15,"1101","A2SFEEI806WFP9","ms","07"
"304","B",3841,NA,1415207148598,"old",FALSE,FALSE,1,0,0,0,16,"1000","A2SFEEI806WFP9","ms","07"
"305","B",11813,TRUE,1415203821757,"old",TRUE,TRUE,0,1,0,0,1,"0100","A1GTYHV8OYQQLV","opt-total","07"
"306","B",4469,TRUE,1415203834331,"old",TRUE,TRUE,1,0,0,0,2,"1000","A1GTYHV8OYQQLV","opt-total","07"
"307","A",3496,TRUE,1415203839559,"old",TRUE,TRUE,0,0,0,1,3,"0001","A1GTYHV8OYQQLV","opt-total","07"
"308","A",2921,TRUE,1415203843815,"old",TRUE,TRUE,1,1,1,0,4,"1110","A1GTYHV8OYQQLV","opt-total","07"
"309","B",7880,NA,1415203847497,"new",TRUE,FALSE,1,1,0,1,5,"1101","A1GTYHV8OYQQLV","opt-total","07"
"310","A",4591,TRUE,1415203856139,"old",TRUE,TRUE,1,1,0,0,6,"1100","A1GTYHV8OYQQLV","opt-total","07"
"311","B",5719,NA,1415203861491,"old",FALSE,FALSE,0,0,1,0,7,"0010","A1GTYHV8OYQQLV","opt-total","07"
"312","B",10036,NA,1415203867964,"old",FALSE,FALSE,1,0,0,1,8,"1001","A1GTYHV8OYQQLV","opt-total","07"
"313","B",9577,FALSE,1415203878760,"old",TRUE,TRUE,1,1,1,1,9,"1111","A1GTYHV8OYQQLV","opt-total","07"
"314","A",5124,TRUE,1415203889102,"old",TRUE,TRUE,0,0,1,1,10,"0011","A1GTYHV8OYQQLV","opt-total","07"
"315","B",6096,NA,1415203894985,"old",FALSE,FALSE,0,0,0,0,11,"0000","A1GTYHV8OYQQLV","opt-total","07"
"316","B",8722,NA,1415203901847,"new",TRUE,FALSE,1,0,1,1,12,"1011","A1GTYHV8OYQQLV","opt-total","07"
"317","A",5204,NA,1415203911332,"old",FALSE,FALSE,0,1,1,1,13,"0111","A1GTYHV8OYQQLV","opt-total","07"
"318","A",6517,FALSE,1415203917291,"old",TRUE,TRUE,1,0,1,0,14,"1010","A1GTYHV8OYQQLV","opt-total","07"
"319","B",4943,TRUE,1415203924627,"old",TRUE,TRUE,0,1,1,0,15,"0110","A1GTYHV8OYQQLV","opt-total","07"
"320","B",5117,NA,1415203930333,"old",FALSE,FALSE,0,1,0,1,16,"0101","A1GTYHV8OYQQLV","opt-total","07"
"321","A",9152,FALSE,1415216711601,"old",TRUE,TRUE,0,1,1,0,1,"0110","AQZJGB10SH41L","opt-total","07"
"322","A",3734,NA,1415216721506,"old",FALSE,FALSE,1,0,1,1,2,"1011","AQZJGB10SH41L","opt-total","07"
"323","A",2401,TRUE,1415216725992,"old",TRUE,TRUE,1,1,1,1,3,"1111","AQZJGB10SH41L","opt-total","07"
"324","A",4021,TRUE,1415216729146,"old",TRUE,TRUE,0,0,0,1,4,"0001","AQZJGB10SH41L","opt-total","07"
"325","A",2888,NA,1415216733919,"old",FALSE,FALSE,0,1,1,1,5,"0111","AQZJGB10SH41L","opt-total","07"
"326","A",4503,TRUE,1415216737560,"old",TRUE,TRUE,0,0,1,1,6,"0011","AQZJGB10SH41L","opt-total","07"
"327","B",4145,FALSE,1415216742815,"old",TRUE,TRUE,1,1,1,0,7,"1110","AQZJGB10SH41L","opt-total","07"
"328","B",2367,TRUE,1415216747712,"old",TRUE,TRUE,1,0,1,0,8,"1010","AQZJGB10SH41L","opt-total","07"
"329","B",2479,TRUE,1415216750832,"old",TRUE,TRUE,1,0,0,0,9,"1000","AQZJGB10SH41L","opt-total","07"
"330","B",2912,NA,1415216754063,"old",FALSE,FALSE,0,0,0,0,10,"0000","AQZJGB10SH41L","opt-total","07"
"331","A",3577,NA,1415216757727,"old",FALSE,FALSE,0,0,1,0,11,"0010","AQZJGB10SH41L","opt-total","07"
"332","A",6687,NA,1415216762057,"new",TRUE,FALSE,0,1,0,1,12,"0101","AQZJGB10SH41L","opt-total","07"
"333","B",4200,TRUE,1415216769496,"old",TRUE,TRUE,0,1,0,0,13,"0100","AQZJGB10SH41L","opt-total","07"
"334","A",4822,NA,1415216774449,"new",TRUE,FALSE,1,0,0,1,14,"1001","AQZJGB10SH41L","opt-total","07"
"335","B",2704,FALSE,1415216780024,"old",TRUE,TRUE,1,1,0,0,15,"1100","AQZJGB10SH41L","opt-total","07"
"336","A",7056,NA,1415216783480,"new",TRUE,FALSE,1,1,0,1,16,"1101","AQZJGB10SH41L","opt-total","07"
"337","A",3635,TRUE,1415215745030,"old",TRUE,TRUE,1,1,1,0,1,"1110","AGCZJRTLMEH4L","opt-total","07"
"338","B",2943,NA,1415215749431,"old",FALSE,FALSE,0,0,1,0,2,"0010","AGCZJRTLMEH4L","opt-total","07"
"339","B",6897,NA,1415215753132,"old",FALSE,FALSE,0,1,1,1,3,"0111","AGCZJRTLMEH4L","opt-total","07"
"340","A",4785,NA,1415215760792,"old",FALSE,FALSE,1,0,1,1,4,"1011","AGCZJRTLMEH4L","opt-total","07"
"341","B",5118,TRUE,1415215766336,"old",TRUE,TRUE,1,0,1,0,5,"1010","AGCZJRTLMEH4L","opt-total","07"
"342","A",3758,NA,1415215772228,"old",FALSE,FALSE,1,1,0,1,6,"1101","AGCZJRTLMEH4L","opt-total","07"
"343","B",2262,NA,1415215776760,"old",FALSE,FALSE,0,0,0,0,7,"0000","AGCZJRTLMEH4L","opt-total","07"
"344","B",11808,NA,1415215779791,"old",FALSE,FALSE,1,0,0,1,8,"1001","AGCZJRTLMEH4L","opt-total","07"
"345","B",5921,TRUE,1415215792364,"new",FALSE,TRUE,1,0,0,0,9,"1000","AGCZJRTLMEH4L","opt-total","07"
"346","B",3094,FALSE,1415215799047,"old",TRUE,TRUE,0,0,0,1,10,"0001","AGCZJRTLMEH4L","opt-total","07"
"347","A",3127,FALSE,1415215802897,"old",TRUE,TRUE,0,1,0,0,11,"0100","AGCZJRTLMEH4L","opt-total","07"
"348","B",2676,TRUE,1415215806788,"old",TRUE,TRUE,0,1,1,0,12,"0110","AGCZJRTLMEH4L","opt-total","07"
"349","A",2102,TRUE,1415215810228,"old",TRUE,TRUE,1,1,0,0,13,"1100","AGCZJRTLMEH4L","opt-total","07"
"350","A",2595,TRUE,1415215813090,"old",TRUE,TRUE,0,0,1,1,14,"0011","AGCZJRTLMEH4L","opt-total","07"
"351","A",2383,TRUE,1415215816450,"old",TRUE,TRUE,1,1,1,1,15,"1111","AGCZJRTLMEH4L","opt-total","07"
"352","B",4689,NA,1415215819593,"new",TRUE,FALSE,0,1,0,1,16,"0101","AGCZJRTLMEH4L","opt-total","07"
"353","A",5798,TRUE,1415291552173,"old",TRUE,TRUE,1,1,1,0,1,"1110","A1DDPSGI2AH4EO","ms","07"
"354","B",2909,TRUE,1415291558723,"old",TRUE,TRUE,0,0,0,0,2,"0000","A1DDPSGI2AH4EO","ms","07"
"355","B",3209,TRUE,1415291562389,"old",TRUE,TRUE,0,1,1,0,3,"0110","A1DDPSGI2AH4EO","ms","07"
"356","A",3398,NA,1415291566351,"old",FALSE,FALSE,0,0,1,1,4,"0011","A1DDPSGI2AH4EO","ms","07"
"357","B",8643,TRUE,1415291570501,"old",TRUE,TRUE,1,1,0,0,5,"1100","A1DDPSGI2AH4EO","ms","07"
"358","A",3544,NA,1415291579907,"old",FALSE,FALSE,0,0,1,0,6,"0010","A1DDPSGI2AH4EO","ms","07"
"359","A",4043,NA,1415291584214,"old",FALSE,FALSE,1,0,0,0,7,"1000","A1DDPSGI2AH4EO","ms","07"
"360","A",2838,NA,1415291589018,"old",FALSE,FALSE,1,1,1,1,8,"1111","A1DDPSGI2AH4EO","ms","07"
"361","A",2819,TRUE,1415291592635,"old",TRUE,TRUE,0,1,1,1,9,"0111","A1DDPSGI2AH4EO","ms","07"
"362","A",2572,TRUE,1415291596209,"old",TRUE,TRUE,1,0,1,1,10,"1011","A1DDPSGI2AH4EO","ms","07"
"363","B",5545,TRUE,1415291599548,"old",TRUE,TRUE,0,0,0,1,11,"0001","A1DDPSGI2AH4EO","ms","07"
"364","A",8149,NA,1415291605849,"new",TRUE,FALSE,0,1,0,0,12,"0100","A1DDPSGI2AH4EO","ms","07"
"365","A",4681,TRUE,1415291614757,"old",TRUE,TRUE,1,1,0,1,13,"1101","A1DDPSGI2AH4EO","ms","07"
"366","B",4001,NA,1415291620201,"new",TRUE,FALSE,0,1,0,1,14,"0101","A1DDPSGI2AH4EO","ms","07"
"367","A",4806,TRUE,1415291624959,"old",TRUE,TRUE,1,0,1,0,15,"1010","A1DDPSGI2AH4EO","ms","07"
"368","A",5500,NA,1415291630528,"old",FALSE,FALSE,1,0,0,1,16,"1001","A1DDPSGI2AH4EO","ms","07"
"369","A",3674,TRUE,1415216276432,"old",TRUE,TRUE,1,1,1,0,1,"1110","AU3327LWY4SU1","ms","07"
"370","A",4064,NA,1415216280865,"old",FALSE,FALSE,0,0,1,1,2,"0011","AU3327LWY4SU1","ms","07"
"371","A",3228,TRUE,1415216285693,"old",TRUE,TRUE,1,0,1,0,3,"1010","AU3327LWY4SU1","ms","07"
"372","B",4017,NA,1415216289673,"old",FALSE,FALSE,1,0,0,0,4,"1000","AU3327LWY4SU1","ms","07"
"373","A",3150,NA,1415216294444,"old",FALSE,FALSE,0,1,0,1,5,"0101","AU3327LWY4SU1","ms","07"
"374","A",4131,TRUE,1415216298350,"old",TRUE,TRUE,1,1,0,1,6,"1101","AU3327LWY4SU1","ms","07"
"375","A",3001,TRUE,1415216303241,"old",TRUE,TRUE,1,0,1,1,7,"1011","AU3327LWY4SU1","ms","07"
"376","B",2426,NA,1415216307007,"old",FALSE,FALSE,0,0,1,0,8,"0010","AU3327LWY4SU1","ms","07"
"377","A",2518,TRUE,1415216310195,"old",TRUE,TRUE,0,1,1,1,9,"0111","AU3327LWY4SU1","ms","07"
"378","A",2349,NA,1415216313476,"old",FALSE,FALSE,1,0,0,1,10,"1001","AU3327LWY4SU1","ms","07"
"379","B",4168,TRUE,1415216316585,"old",TRUE,TRUE,0,1,1,0,11,"0110","AU3327LWY4SU1","ms","07"
"380","A",2229,FALSE,1415216321508,"old",TRUE,TRUE,0,0,0,1,12,"0001","AU3327LWY4SU1","ms","07"
"381","B",4385,NA,1415216324492,"old",FALSE,FALSE,0,1,0,0,13,"0100","AU3327LWY4SU1","ms","07"
"382","B",2408,TRUE,1415216329633,"old",TRUE,TRUE,0,0,0,0,14,"0000","AU3327LWY4SU1","ms","07"
"383","A",3740,FALSE,1415216332805,"old",TRUE,TRUE,1,1,0,0,15,"1100","AU3327LWY4SU1","ms","07"
"384","A",2007,NA,1415216337306,"old",FALSE,FALSE,1,1,1,1,16,"1111","AU3327LWY4SU1","ms","07"
"385","B",4597,FALSE,1415292361200,"old",TRUE,TRUE,0,0,0,1,1,"0001","A3P2CJ0JSJP26L","opt-total","07"
"386","A",4397,NA,1415292366548,"old",FALSE,FALSE,1,0,1,1,2,"1011","A3P2CJ0JSJP26L","opt-total","07"
"387","A",6043,NA,1415292371697,"old",FALSE,FALSE,0,0,0,0,3,"0000","A3P2CJ0JSJP26L","opt-total","07"
"388","B",2652,NA,1415292378492,"old",FALSE,FALSE,0,0,1,0,4,"0010","A3P2CJ0JSJP26L","opt-total","07"
"389","B",3804,TRUE,1415292381897,"old",TRUE,TRUE,1,0,1,0,5,"1010","A3P2CJ0JSJP26L","opt-total","07"
"390","B",3239,TRUE,1415292386453,"old",TRUE,TRUE,0,1,0,0,6,"0100","A3P2CJ0JSJP26L","opt-total","07"
"391","A",3423,NA,1415292390444,"old",FALSE,FALSE,0,1,0,1,7,"0101","A3P2CJ0JSJP26L","opt-total","07"
"392","B",2638,NA,1415292394618,"old",FALSE,FALSE,0,1,1,1,8,"0111","A3P2CJ0JSJP26L","opt-total","07"
"393","B",5983,NA,1415292398007,"old",FALSE,FALSE,1,0,0,1,9,"1001","A3P2CJ0JSJP26L","opt-total","07"
"394","A",2508,NA,1415292404742,"old",FALSE,FALSE,1,1,0,1,10,"1101","A3P2CJ0JSJP26L","opt-total","07"
"395","B",2366,TRUE,1415292408002,"old",TRUE,TRUE,1,0,0,0,11,"1000","A3P2CJ0JSJP26L","opt-total","07"
"396","B",4687,FALSE,1415292411120,"old",TRUE,TRUE,0,0,1,1,12,"0011","A3P2CJ0JSJP26L","opt-total","07"
"397","A",3215,TRUE,1415292416558,"old",TRUE,TRUE,1,1,1,0,13,"1110","A3P2CJ0JSJP26L","opt-total","07"
"398","A",3031,TRUE,1415292420525,"old",TRUE,TRUE,1,1,0,0,14,"1100","A3P2CJ0JSJP26L","opt-total","07"
"399","B",2393,TRUE,1415292424307,"old",TRUE,TRUE,0,1,1,0,15,"0110","A3P2CJ0JSJP26L","opt-total","07"
"400","A",2367,TRUE,1415292427452,"old",TRUE,TRUE,1,1,1,1,16,"1111","A3P2CJ0JSJP26L","opt-total","07"
"401","B",8285,TRUE,1415218971402,"new",FALSE,TRUE,0,0,0,0,1,"0000","A1FR532O8LE1W","ms","07"
"402","A",5174,NA,1415218980441,"new",TRUE,FALSE,0,1,0,0,2,"0100","A1FR532O8LE1W","ms","07"
"403","A",3450,NA,1415218986374,"old",FALSE,FALSE,1,1,1,1,3,"1111","A1FR532O8LE1W","ms","07"
"404","B",5315,NA,1415218990579,"old",FALSE,FALSE,0,1,0,1,4,"0101","A1FR532O8LE1W","ms","07"
"405","A",2089,TRUE,1415218996646,"old",TRUE,TRUE,0,1,1,1,5,"0111","A1FR532O8LE1W","ms","07"
"406","B",13126,TRUE,1415218999489,"old",TRUE,TRUE,0,0,0,1,6,"0001","A1FR532O8LE1W","ms","07"
"407","B",6728,TRUE,1415219013368,"new",FALSE,TRUE,0,1,1,0,7,"0110","A1FR532O8LE1W","ms","07"
"408","B",3310,FALSE,1415219020849,"old",TRUE,TRUE,1,1,1,0,8,"1110","A1FR532O8LE1W","ms","07"
"409","A",4599,TRUE,1415219024912,"old",TRUE,TRUE,1,1,0,1,9,"1101","A1FR532O8LE1W","ms","07"
"410","B",5703,FALSE,1415219030264,"old",TRUE,TRUE,1,0,1,0,10,"1010","A1FR532O8LE1W","ms","07"
"411","B",3655,TRUE,1415219036720,"new",FALSE,TRUE,1,1,0,0,11,"1100","A1FR532O8LE1W","ms","07"
"412","B",3695,FALSE,1415219041128,"old",TRUE,TRUE,1,0,1,1,12,"1011","A1FR532O8LE1W","ms","07"
"413","A",3803,NA,1415219045578,"new",TRUE,FALSE,1,0,0,0,13,"1000","A1FR532O8LE1W","ms","07"
"414","B",3436,NA,1415219050133,"new",TRUE,FALSE,0,0,1,0,14,"0010","A1FR532O8LE1W","ms","07"
"415","A",6227,NA,1415219054324,"new",TRUE,FALSE,1,0,0,1,15,"1001","A1FR532O8LE1W","ms","07"
"416","A",3424,NA,1415219061310,"old",FALSE,FALSE,0,0,1,1,16,"0011","A1FR532O8LE1W","ms","07"
"417","B",3812,TRUE,1415287970496,"old",TRUE,TRUE,0,1,0,0,1,"0100","A3USS4O0RQZ37K","opt-total","07"
"418","A",4433,NA,1415287975072,"old",FALSE,FALSE,0,0,1,0,2,"0010","A3USS4O0RQZ37K","opt-total","07"
"419","A",2502,NA,1415287980264,"old",FALSE,FALSE,1,0,0,1,3,"1001","A3USS4O0RQZ37K","opt-total","07"
"420","A",3787,NA,1415287983519,"old",FALSE,FALSE,1,0,1,1,4,"1011","A3USS4O0RQZ37K","opt-total","07"
"421","B",1840,FALSE,1415287988057,"old",TRUE,TRUE,1,1,1,0,5,"1110","A3USS4O0RQZ37K","opt-total","07"
